id_hhx;id_persx;persx;berichtsjahr;alterx;ha3;pa2x;ha6x;ha71x;ha8x;he181;he18_kibetrx;he187x;he19x;he201;he202x;he211;he212x;he22x;he231;he232;he233;he234;he235;he236;he237;he241x;he245x;he246x;he247x;he248;he249x;pfb_ausgef;pb3;pb4;pc5x;pc6;pc7;pc8x;pc9x;pc10;pc11x;pc121;pc122x;pc13x;pc14;pc15;pc16_fruehsonstx;pc16_spaetnachtx;pc17;pc18;pd191;pd192x;pd20;pd21x;pd22x;pe23x;pf24;pf25x;pf26x;pf271;pf272x;pf28x;pf291a;pf291bx;pf292a;pf292bx;pf293a;pf293bx;pf294a;pf294bx;pg321a;pg321b;pg322a;pg322b;pg323a;pg323b;pg324a;pg324b;pg325a;pg325b;pg326a;pg326b;pg331a;pg331b;pg332a;pg332b;pg333a;pg333b;pg334a;pg334b;pg335a;pg335b;pg336a;pg336b;pg337a;pg337b;pg338a;pg338b;pg339a;pg339b;pg3310a;pg3310b;ph341;ph342;ph343;ph344;ph345;ph346;ph347;ph348;ph349;ph3410;ph3411;ph3412;ph3413;ph3414;ph35;pi361a;pi361b;pi362a;pi362b;pi363a;pi363b;pi364a;pi364b;pi365a;pi365b;pi366a;pi366b;pi367a;pi367b;pi368a;pi368b;pi369a;pi369b;pi3610a;pi3610b;pi3611a;pi3611b;pk381;pk382;pk383;pk384;pk385;pk386;pk387;pk388;pk389;pk3810;pk3811;pk3812;pk3813;pk391;pk392;pk393;pk394;pk395;pk396;pk401x;pk402ax;pk402bx;pk402cx;pk402dx;pk402ex;alter_gr1;alter_gr2;soz;erw_typ;isced;bildung_typ;pf31_typ;erw_part;hrfp80;hrfk80
3071;30711;1;2012;70;1;3;1;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;9;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;1;1;1;1;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;0;2;0;2;0;2;0;2;0;1;1;2;0;2;0;2;0;2;0;2;0;9;9;9;1;9;9;9;9;9;1;1;2;2;2;4;2;3;5;3;0;-2;-2;-2;-2;-2;6;6;8;3;2;1;1;-2;1856389;
3072;30721;1;2012;44;1;2;1;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;2;1;1;1;1;40;40;2;15;1;28;35;2;2;-2;-2;2;5;2;-2;-2;-2;-2;4;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;5;1;8;1;1;1;1;1;1;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;1;2;3;3;2;2;2;1;9;3;9;4;4;2;2;2;2;4;1;2;4;0;-2;-2;-2;-2;-2;4;4;3;1;5;3;6;1;564149;
3072;30722;2;2012;42;2;2;2;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;2;1;1;1;1;45;40;2;16;1;6;10;2;2;-2;-2;1;1;2;-2;-2;-2;-2;4;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;5;1;8;1;1;2;0;1;14;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;1;2;3;3;3;4;2;1;9;9;9;4;2;3;2;2;3;4;2;3;3;0;-2;-2;-2;-2;-2;4;4;3;1;5;3;5;1;521361;
3072;30723;3;2012;14;1;1;3;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;1;35;1;3;35;1;3;2;0;2;0;2;0;1;4;1;1;2;0;1;1;1;1;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;9;9;3;1;9;9;1;9;9;1;1;1;1;4;4;2;4;3;4;1;715;-2;-2;-2;-2;2;2;-2;-2;1;-2;1;-2;479412;
3073;30731;1;2012;60;2;1;1;1;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;8;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;5;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;9;9;9;-1;1;9;9;9;9;3;-1;3;1;3;4;1;4;4;4;0;-2;-2;-2;-2;-2;5;5;6;3;3;2;3;-2;331459;
3073;30732;2;2012;75;2;-1;6;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;6;6;-1;-1;-1;-1;-1;-2;;
3074;30741;1;2012;48;2;3;1;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;2;1;1;1;2;20;40;2;22;1;26;40;2;2;-2;-2;2;4;1;1;12;4;7;1;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;1;1;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;4;4;4;4;5;4;9;4;9;5;4;4;4;1;1;4;1;1;1;2;499;641;-2;-2;-2;5;5;3;2;3;2;3;-2;556893;
3074;30742;2;2012;23;1;1;3;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;2;1;2;-1;1;40;40;2;6;1;3;10;1;2;-2;-2;2;4;2;-2;-2;-2;-2;2;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;4;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;9;4;3;4;3;2;9;3;4;4;4;3;3;1;2;4;1;3;1;0;-2;-2;-2;-2;-2;3;3;4;1;3;2;3;-2;1449991;
3074;30743;3;2012;19;1;1;3;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;3;1;1;2;1;38;38;2;6;1;17;25;1;2;-2;-2;2;1;2;-2;-2;-2;-2;1;1;2;30;-1;-1;40;2;0;2;0;2;0;2;0;1;7;2;0;1;2;2;0;2;0;2;0;1;1;1;1;2;0;2;0;2;0;1;3;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;9;9;2;3;3;2;2;2;9;-1;-1;4;3;1;3;3;3;3;2;0;-2;-2;-2;-2;-2;3;3;3;1;2;1;1;-2;1449991;
3075;30751;1;2012;35;1;2;1;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;2;1;1;1;1;50;50;2;3;1;80;70;3;2;-2;-2;2;4;2;-2;-2;-2;-2;5;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;3;2;0;2;0;1;3;1;20;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;3;3;2;3;2;1;9;9;9;-1;-1;1;2;1;4;5;2;1;1;3;621;473;716;-2;-2;4;4;3;1;5;3;6;2;659162;
3075;30752;2;2012;30;2;2;2;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;2;1;1;1;2;20;20;2;16;1;15;60;2;2;-2;-2;2;5;2;-2;-2;-2;-2;1;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;2;2;0;2;0;2;0;1;3;1;8;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;1;1;1;3;3;2;9;9;9;3;4;2;3;2;2;4;2;2;3;0;-2;-2;-2;-2;-2;4;4;3;2;5;3;6;1;608751;
3075;30753;3;2012;7;2;1;3;1;1;2;10;0;5;2;25;2;2;40;1;1;0;0;0;2;0;0;0;0;0;1;0;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;-2;-2;-2;-2;-2;-2;-2;;924648
3075;30754;4;2012;3;2;1;3;1;1;2;40;0;5;1;-2;-2;-2;-2;0;0;0;0;0;1;0;0;0;0;0;1;0;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;-2;-2;-2;-2;-2;-2;-2;;905979
3076;30761;1;2012;59;1;2;1;2;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;2;1;1;1;1;38;38;2;10;1;70;50;1;2;-2;-2;2;5;2;-2;-2;-2;-2;3;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;0;1;2;2;0;1;1;2;0;1;1;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;1;2;2;2;2;2;4;2;0;2;0;2;0;2;0;1;1;2;0;2;0;2;0;2;0;2;0;2;0;9;2;3;2;2;1;9;3;2;3;3;2;2;2;3;3;2;2;3;3;110;819;711;-2;-2;5;5;3;1;4;2;3;3;1717522;
3076;30762;2;2012;49;2;2;2;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;10;1;1;-1;2;7;15;1;16;1;2;10;1;2;-2;-2;2;4;2;-2;-2;-2;-2;1;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;0;2;0;2;0;1;1;2;0;1;1;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;9;3;3;2;1;3;9;2;2;1;2;1;1;4;4;3;4;2;3;0;-2;-2;-2;-2;-2;5;5;8;3;3;2;3;1;1720507;
3077;30771;1;2012;69;1;2;1;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;8;1;2;1;2;4;-1;1;14;1;1;5;-1;2;-2;-2;2;3;2;-2;-2;-2;-2;1;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;5;2;0;2;0;1;8;1;7;2;0;2;0;2;0;1;1;2;0;2;0;2;0;2;0;1;1;2;0;2;0;2;2;2;2;2;2;1;2;1;2;2;2;2;2;3;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;9;1;9;1;1;9;9;9;1;1;1;1;1;3;4;3;5;2;2;0;-2;-2;-2;-2;-2;6;6;6;3;3;2;3;2;1139433;
3077;30772;2;2012;60;2;2;2;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;4;1;2;1;2;18;-1;2;8;1;20;30;1;1;0;1;2;3;1;1;10;3;3;1;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;6;2;0;2;0;1;4;1;5;2;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;4;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;9;1;9;1;1;9;9;9;1;1;1;1;1;3;4;3;5;3;3;0;-2;-2;-2;-2;-2;5;5;4;2;2;1;2;3;844305;
3078;30781;1;2012;72;1;2;1;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;8;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;0;1;2;1;2;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;9;2;3;1;1;9;9;9;9;4;5;2;1;1;2;2;2;2;1;0;-2;-2;-2;-2;-2;6;6;6;3;3;2;3;3;1137098;
3078;30782;2;2012;69;2;2;2;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;8;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;0;1;2;1;2;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;1;5;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;3;1;1;9;9;9;9;4;2;2;1;1;2;2;4;2;1;0;-2;-2;-2;-2;-2;6;6;6;3;3;2;3;3;1505661;
3079;30791;1;2012;66;2;4;1;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;8;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;1;8;2;0;2;0;2;0;1;12;2;0;2;0;2;0;2;0;2;0;2;0;9;9;2;2;2;9;9;9;9;2;2;9;2;4;4;1;4;5;4;0;-2;-2;-2;-2;-2;6;6;6;3;5;3;5;-2;1111149;
3080;30801;1;2012;68;1;2;1;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;8;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;9;1;4;5;2;9;9;9;9;2;3;2;3;3;2;3;2;3;4;0;-2;-2;-2;-2;-2;6;6;6;3;3;2;3;3;1162618;
3080;30802;2;2012;55;2;2;2;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;9;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;9;3;9;3;2;9;9;9;9;1;1;1;3;2;3;2;3;4;2;0;-2;-2;-2;-2;-2;5;5;8;3;3;2;3;3;1104663;
3081;30811;1;2012;53;1;1;1;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;2;1;1;1;1;41;30;2;15;1;50;45;2;2;-2;-2;1;4;2;-2;-2;-2;-2;5;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;0;2;0;2;0;2;0;2;0;1;1;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;2;0;1;1;2;0;2;0;2;0;2;0;2;0;2;0;2;0;9;9;9;4;3;1;9;9;9;4;4;9;3;1;1;4;1;3;2;2;819;711;-2;-2;-2;5;5;3;1;5;3;6;-2;2277115;
3082;30821;1;2012;42;1;2;1;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;2;1;3;1;1;42;42;2;16;1;30;30;2;2;-2;-2;1;1;2;-2;-2;-2;-2;5;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;0;2;0;2;0;1;1;1;1;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;1;1;2;0;2;0;2;2;1;1;2;2;2;1;2;2;1;2;2;2;4;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;1;1;2;2;1;2;9;9;1;2;2;2;2;1;1;4;4;4;4;0;-2;-2;-2;-2;-2;4;4;2;1;5;3;6;3;613451;
3082;30822;2;2012;35;2;2;2;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;5;1;1;1;2;19;19;2;16;1;13;25;1;2;-2;-2;2;4;2;-2;-2;-2;-2;1;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;2;2;0;1;2;1;1;-1;-1;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;1;2;2;2;2;2;2;2;2;2;2;-1;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;1;2;3;3;2;9;9;9;5;4;4;4;3;4;3;5;3;3;3;1;819;-2;-2;-2;-2;4;4;8;3;4;2;3;1;566175;
3082;30823;3;2012;14;1;1;3;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;1;37;2;0;37;2;0;2;0;2;0;2;0;1;3;2;0;2;0;1;3;1;5;2;0;2;0;1;2;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;1;2;1;2;2;2;2;2;2;2;2;2;2;4;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;1;9;1;1;1;9;9;9;1;1;1;1;1;3;4;2;3;4;4;1;110;-2;-2;-2;-2;2;2;-2;-2;1;-2;1;-2;405791;
3082;30824;4;2012;13;2;1;3;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;1;36;2;0;32;2;0;2;0;2;0;2;0;1;4;2;0;1;3;2;0;1;15;2;0;2;0;1;1;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;9;9;2;3;4;9;9;9;4;1;3;2;1;4;3;4;3;2;1;2;354;740;-2;-2;-2;2;2;-2;-2;1;-2;1;-2;357375;
3082;30825;5;2012;0;1;1;3;1;1;1;0;0;0;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;0;1;1;0;1;2;0;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;-2;-2;-2;-2;-2;-2;-2;;1017990
3083;30831;1;2012;39;1;2;1;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;2;1;3;1;1;41;38;2;15;1;7;10;1;1;1;1;2;3;2;-2;-2;-2;-2;5;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;0;1;1;1;1;1;1;2;0;1;2;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;1;2;2;2;2;2;2;2;2;2;2;2;2;1;4;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;3;2;1;1;9;9;2;2;2;1;1;3;3;4;4;3;3;0;-2;-2;-2;-2;-2;4;4;2;1;5;3;4;2;622816;
3083;30832;2;2012;41;2;2;2;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;2;1;1;1;2;20;15;2;16;1;5;10;1;2;-2;-2;2;5;2;-2;-2;-2;-2;2;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;1;1;2;2;0;1;1;2;0;1;5;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;3;4;1;9;9;9;3;3;2;2;1;2;3;3;2;3;0;-2;-2;-2;-2;-2;4;4;3;2;4;2;3;1;501110;
3083;30833;3;2012;11;2;1;3;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;1;25;1;2;29;2;0;2;0;2;0;2;0;1;4;2;0;2;0;1;2;1;1;1;2;2;0;2;0;2;0;2;0;1;2;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;9;9;3;2;9;9;9;9;9;-1;-1;2;2;3;3;2;3;2;2;0;-2;-2;-2;-2;-2;2;1;-2;-2;1;-2;1;-2;353011;
