id_hhx;id_persx;persx;berichtsjahr;alterx;ha3x;ha6x;ha81x;ha9x;he201;he20_kibetr1x;he20_kibetr2x;he211x;he212;he221x;he222;he23_sprachfx;he233x;he23_kunstx;he236x;he237x;he238x;he239;he2311x;pfb_ausgef;pa2x;pa3;pa4x;pb5x;pb6;pc7x;pc8;pc9;pc10x;pc11x;pc12x;pc13;pc15bx;pc16;pc171;pc172x;pc18x;pc19;pc20;pc21_fruehx;pc21_spaetx;pc22;pd231;pd232x;pd24x;pe25bx;pf26;pf27x;pf28x;pf29x;pf30;pg311;pg312;pg313;pg314;pg315;pg316;pg317;pg318;pg319;pg3110;pg3111;pg3112;pg3113;pg3114;pg3115;pg32;ph33a;ph33bx;ph34;ph35x;ph361a;ph361bx;ph362a;ph362bx;ph363a;ph363bx;ph364a;ph364bx;ph365a;ph365bx;ph366a;ph366bx;ph367a;ph367bx;ph368a;ph368bx;ph369a;ph369bx;ph3610a;ph3610bx;ph3611a;ph3611bx;ph3612a;ph3612bx;ph3613a;ph3613bx;ph3614a;ph3614bx;ph3615a;ph3615bx;pi37;pi381;pi382;pi383;pi384;pi385;pi386;pi387;pi388;pi389;pi3810;pi3811;pi3812;pi3813;pi3814;pi3815;pi3816;pi391;pi392;pi393;pi394;pi395;pi396;pi397;pi398;pi399;pi3910;pi3911;pi3912;pi401;pi402;pi403;pi404;pi405;pi406;pi411;pi412;pj42x;pj43x;pj44x;pj45;pj46;hrf_p80;hrf_k80;alter_gr1;alter_gr2;soz;erw_typ;erw_part;isced;bildung_typ;pf29_typ;migr
06111;06111_03;3;2022;22;1;3;1;1;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;-1;-1;-2;-1;-1;-1;2
06111;06111_04;4;2022;7;2;3;1;1;2;-2;10;1;2;16;2;-2;-2;-2;2;2;-2;2;-2;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1299.5911731;1;-2;-2;-2;-2;-2;-2;-2;2
06112;06112_01;1;2022;47;1;1;1;1;;;;;;;;;;;;;;;;1;2;2;-2;4;1;1;1;1;40;30;7;1;6323;4;1;50;45;2;2;-2;-2;2;2;-2;-2;9;2;-2;8;13;3;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;-2;-2;-2;2;-2;2;-2;1;2;1;0;1;1;2;-2;2;-2;2;-2;2;-2;2;-2;1;1;2;-2;2;-2;2;-2;2;-2;7;1;9;2;9;2;3;3;9;1;1;3;1;1;3;3;4;2;3;3;5;1;4;2;1;2;1;1;5;3;2;1;1;2;1;3;3;1;2;2;2;-2;3264.7790961;;5;5;3;1;1;6;3;6;1
06112;06112_02;2;2022;49;2;2;1;1;;;;;;;;;;;;;;;;1;2;2;-2;4;1;1;1;1;39;39;14;2;8414;3;1;7;25;1;2;-2;-2;5;2;-2;-2;10;2;-2;8;14;3;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;-1;2;-2;-2;-2;2;-2;2;-2;1;0;2;-2;1;1;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;8;2;9;2;1;2;1;3;2;2;3;2;2;2;3;2;3;2;5;2;5;2;4;3;2;2;2;2;5;1;2;2;1;2;2;7;7;1;1;2;2;-2;2825.6861834;;5;5;3;1;1;7;3;6;2
06112;06112_03;3;2022;7;2;3;1;1;2;10;10;1;2;30;2;-2;-2;1;2;4;4;2;-2;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1744.4783241;1;-2;-2;-2;-2;-2;-2;-2;2
06113;06113_01;1;2022;67;1;1;1;1;;;;;;;;;;;;;;;;1;2;2;-2;8;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;3;4;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;1;2;1;-1;2;-2;2;-2;2;-2;2;-2;2;-2;1;1;2;-2;2;-2;2;-2;1;1;2;-2;2;-2;2;-2;2;-2;2;-2;8;4;9;3;3;5;4;9;9;9;9;5;5;4;4;4;9;4;5;4;5;5;2;5;4;4;-1;-1;-1;1;2;1;5;2;2;4;5;1;1;2;1;2;5211.8468348;;6;6;6;3;2;3;2;3;2
06113;06113_02;2;2022;55;2;2;1;1;;;;;;;;;;;;;;;;1;2;2;-2;4;1;1;1;2;21;28;14;2;8312;4;1;10;20;1;2;-2;-2;5;2;-2;-2;3;2;-2;8;4;-2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;-1;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;8;2;9;3;2;3;2;3;9;9;3;2;2;3;3;3;3;2;3;2;5;4;5;2;2;3;4;4;5;5;1;1;1;2;2;4;4;2;2;3;1;2;4713.4158459;;5;5;3;2;3;4;2;3;1
06113;06113_03;3;2022;22;1;3;1;1;;;;;;;;;;;;;;;;1;1;2;-2;7;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;6;1;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;1;1;2;-2;1;1;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;8;9;9;9;4;4;4;9;9;9;9;4;4;4;4;4;4;5;2;4;2;4;2;4;4;4;4;2;2;1;1;2;1;1;2;8;8;1;1;2;2;-2;7492.0596878;;3;3;7;3;-2;2;1;1;2
06113;06113_04;4;2022;23;2;3;1;1;;;;;;;;;;;;;;;;1;1;2;-2;4;1;1;1;1;39;30;13;2;7323;3;1;30;40;2;2;-2;-2;5;2;-2;-2;9;2;-2;8;13;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;6;9;9;9;3;3;4;3;9;9;9;4;4;3;2;3;4;3;4;3;4;4;2;4;3;4;4;3;3;1;1;4;1;5;3;4;4;1;1;2;2;-2;5851.040182;;3;3;3;1;-2;6;3;6;2
06113;06113_05;5;2022;17;1;3;1;1;;;;;;;;;;;;;;;;1;1;2;-2;6;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;1;6;1;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;7;9;9;9;1;2;2;9;9;2;1;2;2;2;2;2;2;2;1;1;3;2;4;2;2;3;3;3;4;3;1;3;1;2;1;5;7;1;1;2;1;2;6045.8019549;;2;2;5;3;-2;2;1;1;2
06113;06113_06;6;2022;14;1;3;1;1;;;;;;;;;;;;;;;;1;1;-2;-2;6;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;1;1;1;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;8;9;9;9;9;2;3;9;9;9;9;5;4;4;5;5;3;5;5;5;3;5;2;1;2;3;1;3;1;2;1;3;1;2;5;4;6;1;1;2;2;-2;5186.0702545;;2;2;-2;-2;-2;1;-2;1;2
06114;06114_01;1;2022;37;2;1;1;1;;;;;;;;;;;;;;;;1;2;2;-2;2;1;3;-2;2;24;24;14;2;8414;4;1;30;50;1;2;-2;-2;1;2;-2;-2;7;2;-2;8;14;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;5;2;9;2;2;2;2;2;9;2;2;2;1;1;2;3;1;2;2;1;3;2;4;2;1;1;1;1;4;5;5;5;2;5;4;2;3;1;1;2;2;-2;1156.8579588;;4;4;2;2;1;7;3;6;2
06114;06114_02;2;2022;42;1;2;1;1;;;;;;;;;;;;;;;;1;2;2;-2;4;1;2;1;1;40;35;3;2;2452;4;1;30;40;1;2;-2;-2;4;2;-2;-2;9;2;-2;6;4;-2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;5;1;9;1;2;1;2;2;9;2;2;1;1;1;1;2;2;1;3;1;3;1;4;1;1;1;1;1;4;5;9;1;2;9;2;3;4;1;1;2;2;-2;1425.9717655;;4;4;4;1;2;3;2;3;2
06114;06114_03;3;2022;0;2;3;1;1;2;21;-2;4;2;-2;1;-2;-2;-2;-2;-2;-2;1;-2;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1691.9766075;1;-2;-2;-2;-2;-2;-2;-2;2
06115;06115_01;1;2022;30;2;1;1;1;;;;;;;;;;;;;;;;1;2;2;-2;4;1;1;2;1;40;20;14;2;8434;2;1;4;15;2;2;-2;-2;3;2;-2;-2;7;1;3;8;14;3;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;3;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;8;3;9;2;3;3;3;3;1;9;3;2;3;3;3;3;4;1;5;3;5;2;2;1;1;4;4;4;5;1;1;1;1;5;1;4;6;1;1;1;2;-2;2763.9532554;;4;4;3;1;1;7;3;6;2
06115;06115_02;2;2022;43;1;2;1;1;;;;;;;;;;;;;;;;1;2;2;-2;1;1;4;-2;1;30;30;11;2;6313;4;2;-2;-2;3;2;-2;-2;1;1;1;8;4;2;-2;8;14;3;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;5;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;8;3;9;1;2;2;2;2;9;1;3;2;3;3;9;3;5;3;4;5;5;4;3;2;2;2;2;2;4;2;1;1;1;5;3;4;4;1;1;2;2;-2;2486.7414713;;4;4;1;1;1;7;3;6;2
06115;06115_03;3;2022;0;2;3;1;1;2;5;10;-1;2;-2;1;-2;-2;-2;-2;-2;-2;1;-2;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1698.1995125;1;-2;-2;-2;-2;-2;-2;-2;2
06116;06116_01;1;2022;45;1;1;1;1;;;;;;;;;;;;;;;;1;2;2;-2;4;1;1;1;1;40;35;5;2;6122;2;1;5;15;1;1;1;1;3;2;-2;-2;7;2;-2;6;4;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;6;2;9;3;9;1;2;5;9;1;9;2;2;2;3;2;3;3;2;3;2;5;4;2;1;2;1;1;3;1;2;2;1;9;3;4;4;1;1;3;2;-2;4370.5378157;;5;5;3;1;2;3;2;3;2
06116;06116_02;2;2022;40;2;2;1;1;;;;;;;;;;;;;;;;1;2;2;-2;4;1;1;1;2;30;25;15;2;7322;3;1;4;15;2;2;-2;-2;5;1;1;8;4;2;-2;6;7;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;1;1;2;-2;2;-2;1;1;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;7;2;9;2;9;2;1;2;9;9;9;2;2;2;2;2;2;2;4;2;4;4;4;1;1;2;2;2;4;2;2;2;1;5;2;3;5;1;1;2;2;-2;3273.4554445;;4;4;3;2;1;4;2;4;2
06116;06116_03;3;2022;16;2;3;1;1;;;;;;;;;;;;;;;;1;1;2;-2;6;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;1;6;1;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;6;9;9;9;3;2;3;9;2;9;9;1;1;2;9;2;2;3;3;2;3;4;2;1;4;3;2;2;3;2;1;5;1;2;4;5;7;1;1;2;2;-2;4213.0484673;;2;2;5;3;-2;2;1;1;2
06116;06116_04;4;2022;14;2;3;1;1;;;;;;;;;;;;;;;;1;1;-2;-2;6;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;1;1;1;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;8;9;9;9;2;3;4;9;9;9;9;2;5;3;2;3;3;5;4;5;4;5;3;4;3;1;3;4;2;1;1;9;1;9;5;5;7;1;1;2;2;-2;3733.2911527;;2;2;-2;-2;-2;1;-2;1;2
06117;06117_01;1;2022;42;1;1;2;2;;;;;;;;;;;;;;;;1;2;2;-2;4;1;2;1;1;38;30;6;2;5131;4;1;1;15;2;1;1;2;3;-1;-1;-1;6;2;-2;3;1;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;4;1;9;1;1;1;1;5;9;9;9;1;1;1;1;1;9;3;1;1;1;5;5;1;1;1;1;1;1;1;9;9;4;9;4;6;8;2;2;4;1;2;2148.8484835;;4;4;4;1;2;2;1;1;1
06117;06117_02;2;2022;39;2;2;1;2;;;;;;;;;;;;;;;;1;2;2;-2;4;1;1;1;2;25;30;5;2;7223;4;1;6;10;1;2;-2;-2;5;-1;-1;-1;3;2;-2;6;4;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;8;3;9;3;1;1;2;3;9;9;9;3;-1;2;3;9;3;2;2;3;4;4;3;3;2;2;3;3;4;1;1;1;1;1;4;5;7;2;2;2;2;-2;2261.2142193;;4;4;3;2;1;3;2;3;1
06117;06117_03;3;2022;20;1;3;1;2;;;;;;;;;;;;;;;;1;1;2;-2;5;1;2;2;1;40;40;3;2;2422;4;1;20;60;1;1;1;2;5;2;-2;-2;3;1;2;6;4;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;9;9;9;9;3;9;3;9;3;9;9;4;3;3;3;9;3;5;4;4;4;5;3;4;3;3;4;4;4;2;1;9;1;1;5;7;8;2;2;1;2;-2;2807.258411;;3;3;3;1;-2;3;2;3;1
06117;06117_04;4;2022;11;1;3;1;1;;;;;;;;;;;;;;;;1;1;-2;-2;6;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;1;1;1;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;8;9;9;9;3;3;3;9;9;9;9;3;3;3;3;9;9;2;5;3;4;5;3;4;2;2;4;4;3;1;2;5;4;1;9;4;6;2;2;2;2;-2;2497.2169901;;2;1;-2;-2;-2;1;-2;1;1
06117;06117_05;5;2022;7;2;3;1;1;1;-2;-2;-2;1;25;2;-2;-2;-2;-2;-2;-2;-1;-2;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2597.2862296;1;-2;-2;-2;-2;-2;-2;-2;1
06118;06118_01;1;2022;46;1;1;1;1;;;;;;;;;;;;;;;;1;2;2;-2;4;1;1;1;2;30;30;5;2;5131;4;1;2;30;2;2;-2;-2;1;2;-2;-2;4;2;-2;5;4;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;5;9;9;3;3;1;3;3;9;9;9;1;1;1;3;3;3;3;2;3;4;5;4;1;3;3;1;1;5;1;1;9;1;9;5;1;3;1;1;3;2;-2;6145.0355872;;5;5;3;2;3;3;2;3;2
06118;06118_02;2;2022;60;2;2;1;1;;;;;;;;;;;;;;;;1;2;2;-2;7;1;1;2;2;30;25;9;2;7223;4;1;2;30;1;2;-2;-2;5;2;-2;-2;4;2;-2;8;14;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;5;9;9;3;2;3;2;3;3;3;9;3;3;3;3;3;3;3;3;3;3;5;1;5;2;1;3;1;5;1;9;5;1;9;4;4;3;1;1;3;2;-2;7391.550789;;5;5;7;3;2;7;3;6;2
06119;06119_01;1;2022;75;2;1;1;1;;;;;;;;;;;;;;;;1;4;2;-2;8;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;3;4;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;1;-1;1;0;2;-2;2;-2;2;-2;1;2;2;-2;2;-2;1;0;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;10;9;3;9;9;3;3;9;9;9;3;3;3;3;3;3;3;3;5;4;5;5;1;5;4;5;5;5;5;5;9;9;1;1;5;2;3;1;1;2;2;-2;10567.14936;;6;6;6;3;-2;3;2;3;2
06120;06120_01;1;2022;52;1;1;1;1;;;;;;;;;;;;;;;;1;2;2;-2;4;1;2;1;1;39;39;6;2;5132;4;1;3;5;1;2;-2;-2;1;2;-2;-2;7;2;-2;8;14;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;8;2;9;2;1;1;2;2;9;1;1;1;1;1;2;3;3;3;2;3;2;4;5;1;4;3;1;2;5;1;1;3;1;9;3;1;3;2;2;2;2;-2;3149.5403458;;5;5;4;1;2;7;3;6;1
06120;06120_02;2;2022;36;2;2;1;1;;;;;;;;;;;;;;;;1;2;2;-2;4;1;3;-2;2;13;20;14;2;8414;4;1;30;60;1;2;-2;-2;1;2;-2;-2;5;2;-2;8;14;3;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;4;2;-2;-2;-2;2;-2;1;1;2;-2;2;-2;1;1;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;8;1;9;2;1;1;1;1;9;9;1;2;2;2;1;2;2;1;1;1;2;3;5;2;1;1;2;2;3;3;9;4;1;9;1;3;4;1;1;1;2;-2;2001.5028366;;4;4;2;2;1;7;3;6;2
06120;06120_03;3;2022;13;1;3;1;1;;;;;;;;;;;;;;;;1;1;-2;-2;6;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;1;1;1;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;5;9;9;9;-1;3;2;9;9;3;9;3;4;2;9;9;3;5;5;-1;1;5;4;4;5;5;3;3;2;2;4;5;2;1;3;4;4;1;1;2;2;-2;2880.4438003;;2;2;-2;-2;-2;1;-2;1;2
06120;06120_04;4;2022;12;1;3;1;1;;;;;;;;;;;;;;;;1;1;-2;-2;6;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;1;1;1;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;8;9;9;9;3;3;3;9;9;9;9;3;3;3;3;9;3;3;5;5;5;5;3;5;5;5;5;5;5;1;9;9;9;1;9;3;4;1;1;1;2;-2;2880.4438003;;2;2;-2;-2;-2;1;-2;1;2
06120;06120_05;5;2022;7;2;3;1;1;1;-2;-2;-2;1;22;2;-2;-2;1;1;-2;-2;2;-2;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2238.466809;1;-2;-2;-2;-2;-2;-2;-2;2
06120;06120_06;6;2022;3;1;3;1;1;2;-2;20;5;2;-2;1;-2;-2;1;1;-2;-2;2;-2;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2401.1778086;1;-2;-2;-2;-2;-2;-2;-2;2
06121;06121_01;1;2022;33;2;1;1;1;;;;;;;;;;;;;;;;1;1;2;-2;5;1;1;2;1;40;30;15;2;8212;4;1;4;5;1;1;1;1;2;1;1;7;4;1;2;7;13;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;1;1;2;-2;2;-2;2;-2;2;-2;2;-2;1;1;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;8;9;9;2;3;1;2;-1;3;9;1;2;2;2;3;3;3;3;2;3;4;1;2;3;3;4;1;1;4;1;5;5;1;5;3;4;5;1;1;2;2;-2;9949.2439158;;4;4;3;1;-2;6;3;6;2
06122;06122_01;1;2022;38;1;1;1;1;;;;;;;;;;;;;;;;1;2;2;-2;4;1;1;1;1;38;32;3;2;7133;2;1;28;30;2;2;-2;-2;5;2;-2;-2;10;2;-2;7;9;-2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;3;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;9;2;9;2;3;2;2;4;9;1;3;3;2;3;3;3;3;4;5;2;5;5;3;3;2;4;4;4;5;9;9;1;1;9;1;3;4;1;1;2;2;-2;3542.649375;;4;4;3;1;2;6;3;4;2
06122;06122_02;2;2022;40;2;2;1;1;;;;;;;;;;;;;;;;1;2;2;-2;4;1;1;1;2;15;15;11;2;7322;4;1;2;5;1;2;-2;-2;5;2;-2;-2;3;2;-2;6;4;-2;2;2;2;1;2;2;1;2;2;2;2;2;2;2;2;3;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;9;3;9;3;9;3;3;3;9;9;3;2;2;2;9;3;3;3;3;2;4;4;4;2;4;3;4;3;5;9;9;1;1;9;1;3;3;1;1;2;2;-2;3288.8718875;;4;4;3;2;1;3;2;3;2
06122;06122_03;3;2022;13;2;3;1;1;;;;;;;;;;;;;;;;1;1;-2;-2;6;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;1;1;1;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;10;9;9;9;3;3;9;9;9;9;9;3;3;3;9;9;9;4;4;4;5;5;4;4;5;4;4;3;4;9;9;9;5;9;5;1;1;1;1;1;2;-2;3748.7075957;;2;2;-2;-2;-2;1;-2;1;2
06122;06122_04;4;2022;7;2;3;1;1;1;-2;-2;-2;1;24;2;-2;-2;1;1;-2;-2;2;-2;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3561.1324632;1;-2;-2;-2;-2;-2;-2;-2;2
06123;06123_01;1;2022;43;2;1;1;1;;;;;;;;;;;;;;;;1;2;2;-2;1;1;5;-2;1;50;30;9;1;7213;2;2;-2;-2;3;2;-2;-2;2;1;1;-1;10;2;-2;7;9;-2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;-2;-2;-2;2;-2;1;-1;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;1;3;2;-2;2;-2;2;-2;2;-2;8;2;9;2;2;2;3;1;9;9;3;2;1;2;3;2;3;2;3;1;3;4;4;2;2;2;2;3;5;5;1;2;1;9;2;3;4;1;1;2;1;2;3137.5590934;;4;4;1;1;1;6;3;4;2
